612;755,100,8,155,350,755,755,100,755,755,148,673,755,755,100,148,207,103,328,155,350,504,8,616,155,327,1249,155,350,504,207,350,207,1105,581,504,155,350,504,155,207,350,155,504,755,65,207,627,755,755,859,755,755,755,859,2150,148,100,684,571,411,1105,580,183,755,1105,1105,755
613;934,934,934,934,1245,176,995,937,2227,507,1245,934,1245,934,1245,934,934,934,1245,934
614;1,222,228,886,352,129,198,1,50,26,1013,1358,129,450,620,588,248,188,1,33,450,590,450,2415
615;215,215,36,254,215,95,215,531
616;105,1487,1487,105,1487,1487,25,241,790,105,241,790,1487,105,181,478,1345,114,57,105
617;617,62
618;141,23,918,107,1058
619;122,406,406,9,283,16,216,405,467,216,9,350,16,283,27,467
620;26
621;26,889,889,74,388,388,26,26
622;124,1,639,617,62,873,873,926,173,195,1462,373,133,124,128,195,617,1009,36,124,133,639,195,615,300,224,128,17,36,226,384,195,195,128,585,615,873,873,926,62,173,128,62,873,926,95,124,173,926,62,617,873,226,128,62,119,300,53,39,27,615,82,224,128,226,6,17,215,133,197,60,5,195,1,714,128,195,129,352,3,95,128,195,133,124,1,124,1,124,62,300,17,36,1,117,128,195,516,133,1462,62
623;1204
624;644,644,644,644,644,1084,1332,644,260,644,74,260,644,1359,58,45,408,662,644,1851,256
625;1155,16,1155,106,24,213,109,29,66,24,30,335,474,393,275,10,501,9,281,1185,1098,405,1098,1568,40,209,237,32,10,283,1019,16,309,1131,208,213,112,30,1270,22,213,10,1568,171,405,1266,309,209,16,283,9,1019,1270,1131
626;445
627;182,422,8,14,14,347,14,182,441,119,183,110,182,183,422,422,183,347,121,14,8,57,69,32,84,183,116,29,8,233,110,183,357,422,14,422,580,752,233,580,673,100,183,518,183,422,110,422,183,996,14,580,182,996,580,119,110,752,441,182,119,996,182,518,518,580,580,422,8,422,119,182,752,996,580,1095,580,183,422,422,183,233,580,110,47,518,674,580,396,318,189,580,119,1244,556,996,47,183,21,674,673,148,100,858,119,518,441,786,183,580,177,996,183,182,580,183,110,422,183,110,182,674,580,441,997,119,518,674,752,1095,580,996,997,119,110,674,997,752,580,441,110
628;234,3,592,234,12,377,234,3,1021,234,592,1107,1047,210,26,33,3,1073,12,435,1021,377,1047,1021,377,12,592,1107,136,68,100,142,592,234,592,1047,1107,1359,250,234,1047,592,1107,592,592,234,1047,1107,592,136,1047,1107
629;1296,414,414,166,55,49,80,332,726,495,756,258,832,354,1043,152,152,853,887,220,80,328,504,923,174,425,530,903,756,495,756,414,1296,322,652,1296,414
630;20,316,223,20,223,316,4,366,165,657,81,85,903,70,223,15,85,20,165,85,20,316,20,316,20,246,20,223,70,407,15,242,15,20,921,70,56,1571,15,425,595,449,232,1169,20,145,603,1169,20,1571,866,865,31,503,122
631;252,611,73,247,611,4,1188,806,252,776,252,57,233,453,1188,776,806,252,602,776,252,776,806,252,252,292,611,636,32,252,233,453,86,1258,57,10,102,393,35,393,211,98,393,806,252,500,29,57,252,57,211,367,500,252,252,393,102,86,252,1188,252,806,1258,1593,4,397,1098,185,30,500,453,233,252,806,514,1188,252,252,233,453,233,453,86,86,175,121,86,252,86,86,1011
632;632
633;385,91,107,820,1417,1158,820,820
634;90,68,1010,1018,364,130,1360,1018,1360,546,90,318,591,318,591,591,1479,318,318,591
635;326,44,11,326,17,133,1542,879,879,16,271,221,36,133,326,17,326,133,17,254,714,531,1542,714,17,34,1353,17,1542,133,1542,11,95,326,17,44,104,34,221,6,11,173,50
636;53,197,75,42,53,197,75,42,53,197,1033,470,61,61,37,37,61,21,1486,53,42,48,354,234,184,100,4,4,562,1486,53,197,53,197,562,472,562,100,9,894,27,1133,1176,234,354,100,1033,53
637;82,82,846,846,339,82,82,117,173,128,82,846,1462,82,591,1479,82,1009,82,846,871
638;638,362,1246,638,362,362,1602
639;1,133,1,133,11,133,133,133,196,6,221,196,423,1,5,11,133,585,11,1,1614,133,128,20,196,221,133,1,133,133,196,124,384,423,195,1614,133,133,195
640;360,612,1249,155,360,1249,360,1249,360,629,1296,360,360,414,360,360,1296,360,360,629,360,360,612,207,328,350,906,492,1310,81,272,1249,1687,1344,219,114,1597,612,207,155,103,360,414,629,360,629,1336,414,360,1328,322,652,414,1451,189,1477,1296,360,414,706,78,322,691,170,581,360,1249,1249,612,207,155,103,612,2161,360,322,1939,170,230,961,444,145,691,48,925,414
641;481,481,481
642;3,130,50,130,130
643;15,27,27,643
644;660,1312,163,1233,700,2253,955,118,976,660,101,660,1511,1007,1674,660,1007,1007,1605,451,21,1312,1312,1233,2253,163,70,458,1674,1445,1084,1332,1007,271,690,1242,451,1605,223,496,915,370,1674,85,998,1007,230,660,660,255,543,1312,1634,255,660
645;1049,1305,1049,1049,294,716,46,51,1305,1212,1049,9,619,294,716,51,51,716,294,902
646;161,12,270,161,2383,12,161,161,12,12,1948,2277,12,12,12,12,270,93,83,1948,2277,161,161,624,12,1948,161,67,1948,12,12,12,12,12,1524,969
647;375,24,263,169,528,841,983,772,105,327,134,263,24,36,1396
648;400,540,59,220,229,5,898,169,528
649;983,983,1414,497,306,342,1041
650;397,1060,397,764,930,127,397,475,475,1188,120,2087,475,1188,397,475,120,2087,1188,475,1060,79,1698,397,397,120
651;495,347,14,401,357,282,1023,220,264,495,593,332,149,1319,347,14,401,14,401,677,407,258,332,347,14,1373,391,409,59,123,150,272,10,917,43,302,251,425,347,14,347,401,477,333,333,150
652;46,7,424,37,220,973,973,391,987,426,534,322,780,1439,648,322,322,322,322,322,322,322,322,409,1273,7,1053,988,322,855,37,46,407,1171,320
653;38,849,668,38,849,50,38,198,13,282,50,13,38,310,38,38,50,1545,1545,190,76,17,807,34,415,786,849,668,745,571,794,273,363,17,786,226,796,807,117,23,173,38,11,104,11,173,173,50,188,139,282,50,50,188,130,141,889,130,642,310,642,38,310,238,38,1260,38,571,415,135,60,3,1088,733,546,352,3,129,282
654;189,510,603,510,189,496,180,167,88,611,510,510,522,522,669,881,709,485,167,180,189
655;655,979,240,1198,205,240,456,665,1321,42,136,42
656;665,747,1187
657;75,42,400,597,400,48,4,366,165,75,797,87,80,75,81,42,915,1442,463,81,1103,178,96,80
658;837,343,837,1342,1051,343,837,837,1284,992,998,864,837
659;406,406,406,174,701,96
660;2,1218,853,638,362,638,1523,798,638
661;431
662;454,454,1603,1607,1550,543,1262,1280,1435,645,1262
663;19,1528,1049
664;987,849,874,974,231
665;1315,1315,1315,1439,747,383,973,229,973,973,652,652,229,652,652
666;76,31,76,591,76,76,33,33,76,76,31,76,33,196,147,151,457,103,905,76,33,566,124,591,76,124,33,435
667;248,228,715,92,18,39,18,18,92,83,228,248,228,92,248,715,287,287,287,93,715,83,228,92,290,248,568,18,303,18,1097,287,289,93,248,83,614,287,18,248,18,39,228,248,303,18,39,83,92,228,715,287,289,18,715,568,298,289,18,92,39,298,125,92,248,248,618
668;147,114,320,114,320,320,1613,149,147,147,390,149,147,149,5
669;10,565,475,10,73,894,4,448,589,208,208,10,275,32,565,508,69
670;1,1,1,550,33,1,590,720,1490,802,1497,435,330,1,712,423,395,720,124,1013,590,1,330,555,1013,377,450,129,89,141,550,671,802,671,1,524,550,1,330,1,204,50,215,1,388,1148,1,330,550,1,1625,590,1,33,1,720,1490,376,892,33,712,802,712,802,1,188,590,212,550,12,45,63,956,557,238,524
671;1,1,1,423,1,1,1,1,1,893,711,694,435,376,1,1,330,1,1,1,124,516,1023,124,1,1,195,1,1351,516
672;672,772,181,7,726,174,772,1067,399,24,29,106,35,109,134,14,115,24,14,109,399,304,704,109,174,7,726,174,109,14,24,29,109,24,29,80,109,351,181
673;100,100,148,110,100,100,148,119,100,100,148,119,357,100,35,8,100,858,858,100,110,357,183,422,182,518,119,100,422,183,182,518
674;119,110,441,110,441,183,648,443,110,357,422,655,414,119,110,119
675;20,295,259,957,72,529,20,529,295,259,2473,957,72,757,529,529,6,1555,1492,529,529,529,529,295,529,72,295,295,295,295,957
676;136,43,446,672,7,74,59,888,43,136,446,750,750,446,43,594,1400,452,446
677;
678;1372,87,593,677,677,651,332,495,258,629,495,651,495,258,1372,817,332,1423,1218,495,1372,887,887,903,707,530,530,530,113,530,530,425,530,1218
679;1452,267,1452,267,317,317,317,1452,1452,317,317,389,284,284,774,267,267,267,680,317,267,284,1452,317,680,284
680;267,1099,1697,1433
681;468,49,1342,834,398,49,2192,661,281,343,19,1193,2192,1163,166,49,468,166,49,1654,607,281,281,325,1163,661,71,325,1134,230,1262,1163,325,49,834,55,1163,343,559,1603,483,230,343,1415,476
682;1444,2288,783,497,2,601,2220,1444,577,2288,1205,2339,783,497,322,1318,152,132,649,1071,240,1612,2,2381,1440,783,527,101,560,2,783,540,132,2339
683;79,299,269,492,272,581,1329,186,430,430,21,1329,336,581,581,551,581,333,868,551,581,269,492,269,581,118,394,430,430,186,269,581,581,581,269,581,2240,551,269,433,581,433,314,732,151,79,1329,433,1329,269,581,75,21,1329,843,581,80,581,1011,581
684;581,970,138,458,683,4,165,581,970,334,138,77,65,299,285,285,165,299,285,165,336,165,285,299,79,178,172,178,366,4,269,80,269,581,581,581,581,683,458,458,458,970,683,581,336,299,458,269,4,366,165,269,970,970,458,967,699,571,146,1515,64,25,708,571,581,458,970,285,285,458,581,269,581,299,285,244,244,65,433,75,683,970,458,458,970,581,970,458,269,683,581,581,581,269,581,285,113,113,458,581,65,581,433,683,285,285,4,970,207,581,458,581,581,970,433,458,458,207,118,581,581,79,285,581,683,463
685;198,82,199,278,872,128,886,1404,585,1181,2474,198,1458,6,1660,439,1091,372,1792,198,1852,199,278,224,94,323,1314,1541,120,339,82,914,372,2157,198,1091,278,1181,1458,1295,872,439,1314,637,1363,372,872,1541,600,470,1577,278,1852,1792,120,299,285,209,1314,1091,372,204,204,1852,128,34,17,867,204,1458,372,872,198,226,278,6,1404,198,1458,1852,278,200,600,1541,82,2157,1091,1006,372,714,300,82,372,17,494,6,199,574,200,341,278,82,372,1091,1314,372,198,198,1458,1295,1295,1541
686;199,384,556,199,278,200,574,1541,1584,384,384,199,199,278,278,200,556,867,1458,2157
687;3,52,3,162,238,1653,3,1667,3
688;579,253,579,118,118,1126,579,579,928,253
689;53,53,901,27,1411,643,587,604,905,1411,587,27,587,604,1411,901,901,901,901,604,587,1411,27,27,901
690;315,315,315,315,271,11,271,271,345,555,345,363,1125,363,1125,363,344,344,1125,363,1125,1125,363,94,1125,2312,550,2312,892,2312,363,1125,1125,271,94,1125,271,344,363,892,2312,344,315,315,892,345,363,1125,2312,345,1125,892,1125,1125,2312,550,2312
691;610,629,1316,170,1296,973,414,369,1316,343,610,2031,629,2031,1127,1301,170,2031,629,1316,581,629,170,156,851,665,1316,369,629,2031,834,530,629,1255,409,632,1478,444,46,160,170,4,101,504,15,1412,835,268,27,1562,170,629,2031,629,2031,2031,1127,170,1316,629,2493,155,1255,1478
692;53,79,60,37,61,116,184,262,467,42,75,178,53,293,293,48
693;813,813,115,177,773,1430,393,102,813,813,813,102,393,1231,291,740,379,73,813,813,102,813,1256,102,291,233,1231,102,393,813,379,1387,4,563,636,1231,602,71
694;711,50,1,1236,827,795,33,849,1236,3,711,50,1
695;114,267
696;10,10,275,28,275,193,8,22,157,10,275
697;1421,122,947
698;41,267,390,147
699;1170,934,1170,1170,238,310,1170,1153,934,241,1170,934
700;417,1579,1579,1579,417,164,417,2,417,1579,1579,1694,230,737,1262,156,1579,402,230,1262,1579,459,1694,1579,205,1579,402,1579
701;231
702;
703;43,1140,37,148,116,61,136,68,43,1140,265,392,37,148,116,61,265,43,136,68,2496,201,265,801,43,265,222,68,274,127,136,61,37,801,116,116,148,37,53,197,801,274,86,222,116,43,792,127,68,136,274,142,37,801,148,801
704;304,1184,891
705;705,925,293,1439,1431
706;1328
707;1171,1586,677
708;208,349,208,349,1087,1087,349,349,1087,349,978,218,1087,1601,978,882,19,1087,349,1087,1369,349,19,1087,1087,1087,794
709;81,704,477,142,30,1348,514,2119,806,172,178,477,30,2033,81,664,463,2033,1539,2033,81,172,165,81,1310,1539,773,244,477,405,476,528,242,15,1310,773,81,178,242,15,405,125,165
710;710,23,1521,478
711;329,893,50,38,130,939,620,1479,827,33,329,827
712;1,1,1,423,550,1352,1,1843,720,204,208,1363,208,1,637,117,36,323,254,1480,717,1379,1,384,1379,717,1,1,1352,671,550,423,614,1379,717,1,2415,1480,198,198,129,352,886,423,198,129,423,584,1575,555,516,423,198,323,584,1,1,194,111,133,423,423,590,450,1,1,717,1379,720,717,1,50,50,423,133,129,330,423,1480,194
713;28,28,28,548,548,115,10,722,353,28,28,28,40,548,28,28,28,84,29,209,447,447,548,548,28,40,28,548
714;133,44,348,326,133,1,1,133,133,450,330,89,450,548,567,450,348,348,326,980
715;92,568,228,92,39,92,634,568,228,83,92,568,18,18,39,18,303,83,318
716;294,902,1600,751,294,1600
717;1,1,590,590,590,450,1,590,1,590,1,1,671,1,1,590,671,590,671
718;16,216,850,216,850,277,10,1564,73,216,9,619,850,1698,1065,216,216,850,1698,619,492,80,831,216,350,831,216,216,4,216,1630,1698,4,1630,1564
719;312,150,312,312,150,312,59,404,7,312,312,28,312,506,312,150,309,157,880,28,150,1451,150,24,405,312,9,312
720;1,1,516,1490,1,423,1,1,1,1,1490,1,1,1,222,1,516,1,222,222,222
721;
722;353,28,32,353,69,28,109,24,69,28,390,69,69,447,28,353,69,353,353,28,134,353
723;1195,1079,515,1079,1079,427,1440,515,427,1649,745,1195
724;258,258,1495,1495,1586,1171,707,1338,258,495,707,651,258,817,677,495,1372,476,258,1338,258,258,817,651,495,707,707,943,495,651,651,756,258,220,1338,651,495,707,391,707,123,651,707,495,817,258,332
725;70,223,246,455,1110,1275,70,1086,168,455,223,223,455,455,70,1275,70,223,70,455,630,1275,223,70,168,630,520,85,246,1086,594,455,70,1275,246,791,168,70,246,20,223,223,70,455,1275,223,71,70
726;231,701,656,1453,2110,759,1273,540,697,7,80,109,59,105,558,211,383
727;144,1145,91,214,324
728;77,683,140,458,962,27,27,962,140,155,378,535,689,899,65,244,2090,458,299,79,683,77,21,336,443,140,244,140,587,643,1118,1469,1651,535,689,587,962,458,683,967,1504,762,762,378,899,1504,458,683,762,1118,689,587,587,535,1133,962,581,269,140,155,140,140,140,30,689,1176,899,1469,1118,1118,683,962,899,140,1133,689,1469,140,1469,962,1469,962,899,458,683,899,581,140,587,165,762,1651,21,165,458,269,683,21
729;1048,811,218,777,974,766,242,1399,1048,2317,1399
730;465,1280,294,465,1280,768,691,645,294,294,716,465,294,230,51,465,716,294,294,1280,902,1752,355,716,1608,465,294,716,1280,768,645,1150,483,230,466,645,465,612,360,1146,938,1879,206,1879,1280,645,1255,768,751,465,1376,2465,294,46,1752,360,768,691,751,1608,465,645,840,768,170,1879,1150,691,1255,768,294,716,902,716,19,1316,328,465,612,206,751,1752,46,51,232,804,355,2465,465,465,294,294,465,716,465,840,1879,1752,751,1150,483,925,34,465,645,465,645,465,465,294,1150,1327,46,1327,768,465
731;427,1684,963,1286,427,1684,963,1286,543,1684,963,1684
732;58,58,457,968,151,151,1350,457,457,235,58,968,968,58,58,58,58,58,124,58,968,905,968,905,968,147,666,196,6,195,1080,147,195,588,151,103,124,337,74,76,151,968,124,45,753,31,945,260,124,13,124,58,58,968,65,968,980,905,190
733;310,310,10,238,176,2251,176,238,310,310,238,50,176,1531,176,329,238,337,364
734;186,70,551,118,118,551,551,186,551,394,108,186,108,394,928,551,551
735;108,108,186,922,108,108,922,108,186,108
736;693,2375,693,102,112,813,813,693,1029,510,429,2375,813,393,297,346,693,683,299,429,381,252,393,813,4,1564,9,102,693,189,1726,237,69,508,167,565,30,429,297,381
737;97,285,497,8,404
738;611,611,1157,88,894,109,10,4,611,29,401,73,1559,109,347,347,14,1014,1678,333,611,291,9,10,211,312,1559,10,109,611,10,1029,401,722,1141,669,611,66,29,66,29,611,611,726,109,597,383,123,534
739;122,1157,1157,718,850,216,619,4,625,393,275,696,448,241,181,1014,1339,88,73,420,603,16,1155,1157,718,4,1157,1564,350,241,1157,718,1157,850
740;266,1698,1078,51,850,1065,1129,291,393,611,806,276,776,894,73,247,539,264,894,266,258,887,393,102,291,73,894,291,102,393,29,453,510,353,247,4,10,157,8,73,73,776,806,291,719,312,894,29,57,453,887,276,8,66,453,491,29,57,264,102,73,776,266,894,73,54,747,96,47,31,96,54,635,291,264,47,493,171,491,54,721,29,8,611,57,66,776,264,477,276,453,71,353,30,291,102,88,291,393,143,266,539,247,102,894,491,66,291,10,48,197,510,71,401,776,776,887
741;324,324,324,214,1275,791,1159,168,265,13,929,324,168,246,455,1110,791,324,1086,324,1160,265,1275,1581
742;152
743;356,661,431,494,883,1375,1072,883,494,1160,1093,883,883,135
744;99,316,99,359,99,145,231,358,192,192,232,232,236,316,316,232,192,145,97,833,316,236,316,20,358,437,203,316,236,20,97,145,547,815,236,145,20,236,1209,316,903,232,365,316,20,236,833,145,97,285,497,145,316,20,236,145,578,630,20,20,316,145,97,316,20,316,316
745;471,1616,267
746;218,978,218,218
747;665,1697,1439,540,973,400,383
748;68,1673,68,68,68,68,210,3,301,68,68,222,13,68
749;764,1259,930,357,930,764,47,42,702,1618,467,79,285
750;65,77,430,430,75,65,430,1450,140,77,430,65,77,430,65,430
751;103,1327,1327,1327,1327
752;182,518,518,182,518,1095,119,110,441,182,379,1174,233,518,518,518,119,119,182,441,119,518,182,233,674,518,110,441,182,182,518,518,518,110,518,182,518,518,518,182,119,441,110,441,441,182,110,518,518,518,518
753;337,76,190,1236,190,76,76,76
754;52,52,52,606,1358,1364,52,3,235,1148,1021,26,613,38,606,52,13,52,13,3,235,1148,765,45,131,606,1358,52,52,52,52,52,314,732,315,1513,52,524,951,1148,606,857,13,52,3,235,857,613,13
755;137,8,148,100,100,673,8,357,2150,997,115,813,137,859,116,858,859,8,37,148,347,14,420,100,673,859,2131,2131,137,1329,654,859,673,858,211,116,473,8,148,2131,100,1329,654,2150,357,65,8,148,2131,137,859,673,2150,100,14,148,8,116,858,673,859,148,2131,100,137,858,8,2131,2150,535,968,30,346,718,14,100,148,1242,859,2131,858,673,148,8,148,859,2131,859,673,148,1242,673,148,100,148,673,100,148,148,148,148,2131,859,673,148,100,381,1165,859
756;258,495,220,707,258,878
757;72,72,236,1500,316,192,236,958,239,239,72,316,236,25,72,449,1462,239,1285,224,564,908,36,239,1462,36,194
758;386,91,2,1971,1971,1971,1971,598,386,598,91,1211,319,2,1971,255,1071,2,1971,1971,1971
759;780,780,327
760;169,318,175,213,121,8,29,40,40,263,528,24,1487,983,375,96,405,171
761;761,1389,1389,1180,1389,1180
762;155,378,1238,587,1238,140,27,604,587,689,378,1238,1254,155,155,27,1254,378,1238,689,587,1238,155,140,140,47,30,441,183,207,27,155,140,155,689,140,689,587
763;1047,592,628,1047,1047,234,1047,764,592,592,76,592,628,628,940,1047,1047,111,158,592,628,764,482,1047,1073,234,174,208,1047,111,606
764;930,1259,1259,1259,76,9,1259
765;45,666,1466,666,45,1466,45,256,1465,45,45,45,666,1466,45,58,1465,1466,279,45,58,666,666,666,76
766;59,632,1255,19,1570,1399,974,1570,1675,1616,19,1184,974,1045,974
767;609,1841,1841,1841,499,402,59,309,1185,1101,2,71,798,1101,1841,609,59,1429,609,711,38,609,4,1841,609,1841,59,609,609,609,609,1841,609,609,59,1841,609,1552,59,1841,609,4,578,2321,1429,664,609,101,97,609
768;2031,170,691,527,996,203,2031,691,325,101,716,170,1301,691,840,360,691,629,2031,2031,691,322,497,1255,2031,691,2031,629,483,527,101,1132,691,360,691,360,691,632,409,1255,527,996,691,101,691,691,691,691,1682,691,2031,360,2031,1255,2031,691,1316,1483,691,2031,409,277,578,691,360,203,1132,59,64,691,409,1255,1608,704,477,142,709,2031,691,1316,691,629,691,2031,629,629,2031,691,691,2031,691
769;92,876,461,153,153,298,153,876,461,159,876,876,153,876,876,461,461,461,461,461,876,241,273,461,461,461,461,251,39,39,251,92,320,1956,525,996,62,461,876,153,153,298,289,876,1513,93,715,92,1215,83,1152,2035,93,39,461,460,1595,1077,876,159,159,461,251,153,298,289,839,876,461,451,251,132,162,1454,257,876,461,876,123,298,876,39,461,153,461,1242,368,461,876,461,153,461,1215,132,1454,876,412,461,876,153,153,18,159,298,289,461,876,125,1077,1956,18,153,876,461,159,298,289,461,461,1956,486,153,125,289,461,298,461,159,289,2194,461,461,461,1956,298,596,18,39
770;349,505,931,882,349,505,1278,55,931,882,931,505,1087,708,1278,112,708,746,349,505,708,482,349,882,632,398,349,708,885,16,591,349,882
771;781,229,981,1412,1127,502,540,229,987,1412,540,7
772;772,697,169,263,105,665,488,169,528,1058,169
773;15,1103,366,1103,81,1103,15,389,1175,172,81,1103,366,463,1360,1270,1,1016,122,172,558,122,56,15,425,77,225,1103,463,178,56,425,77,225,1016,973,1016,425,56
774;35,1212,1305,1049,1697,1433,680,1212,1528,476,898,898,1305,1528,1212,267,680,1697,1433,680,1269
775;14,519,571,874
776;506,211,71,102,98,477,57,1266,448,10,275,35,175,102,98,211,29,57,213,29,506,102,98,491,86,216,121,112,216,1387,8,506,28,29
777;1544,898,1100,1427,1645,1402,1427,1427,15,19,663,218,1398,1590,1645,1402,1427,1402,1100,1427,1645,1402,898,987,1545,1048,987
778;989,989,780,456,456,56,16,780
779;424,610,925,925,705,464,610,610,440,705,424,424,705,424,1460,610,1460,705,925,1460,936,1460,166,464,705,144,1460,424,464
780;780
781;781,220
782;312,420,738,738,312,491,30,346,312,453,292,312,157,264,189,880,1605,66,8,211,491,312,175,312,738,312,453,202,866,56,56,219,420,81,420,34,535,738,312,312,453,738,738,738,312,880,880,69,312,30,367,346,264,73,211,69,491,738,312,880,73,28,189,654,264,346,2095,880,880,28,880,713,713,496,880,54,167,54,1546,28,189,264,548
783;1554,1070,540,203
784;541,1417,78,471,543,1392,1366,633,107,543,107,1519,826,1576,78,633
785;721,245,947,743,245
786;353,807,939,245,655,7,403,309,1185,327,184,100,47,137,119,183,422,357,119,874,110,47,441,184,1374,648,775,571,17,153,422,357,100,874,1374,1401,327,796,96,47,874,100,207,207,8,858
787;226,1,254,226,6,226,204,384,226,926,226,384,339,339,384,62,11,226,323,128,17,615,6,117,1404,250,870,226,339,204,1404,226,339,128,870,323,226,384,445,870,226,254,339,226,339
788;107,1300,541,107,918,245,785,488,1300,107,1165,1288,721,107,1594
789;238,694,711,1351,238,694,694,238,238,694,1351,238,694
790;241,327,351,114,351,478,999,217,241,241,999,272,181,443,502,861,241,327,114,351,241,861,457,351,272,241,241
791;1378,246
792;284,680,1248,22
793;317,267,104,679,317,267,267,267,317,680,317,284,284,104,679,317,1043,208,267,267,679,1452,679,679,267,679,679,317,680,317,317,267,7,1452,223,284,679,971,679,317,284,971
794;571,775,218,218,471,1371,746,1004,218,273,775,571,1379
795;130,50,33,591,213,890
796;1067,1331,1083,1067,1331,893,33,1083,1067,1067,1067,1331,1331,1067,1456,652,327
797;705,424,48,207,42,75,424,781,781,424,705,705,936,166
798;638,362,638,71,608,205,1670,794,775
799;1439,702,400
800;64,64,64,466,25,586,236,192,358,232,236,192,64,64,523,523,815,523,815,815,466,143,65,815,1605,236,232,192,358,64,64,64,64,64,815,64,815,45
801;449,112,760,318,1001,449,232,623,222,1493,68,222,222,159
802;1,1,133,198,717,1352,1,712,423,550,133,639,204,639,423,423,423,1,1,712,133,671,204,435,712,712,423,1,1,330,1,639,639,133,133,639,639,1,639,635,1,50,1,423,423,712,1,423,423,1379,198,584,712,1,1,1,239,423,423,1,1379,1,717,239,1,364,435,639,1,712,198,1902,1575,1456,584,1,239,892,550,720,671,1,712,1,50,1,1379,1,712,1379,1,712,717,720,712,1,588
803;501,1076,764,1259,501,1076,501,1370,335,335,311,9,9,1362,1179,501,501,1076,923,440,501
804;1187,751,902,294,902
805;571,1230
806;57,8,29,475,664,201,514,664,475,98,98,86,514,288,514,664,405,508,8,814,224,475,1258,213,86,453,102,211,57,224,213,121,8,201,87,201,174,237,1185,403,193,7,508,312,453,69,102,57,66,453,508,112,237,10,14,69,405,224,397,14,86,86,216,776,2119
807;890,890,90,387,991,235,513,3,878,90,857,130,3,513,235,329,153,21,620,130,890,3,11,90,513,63,329,282,3,130,337,282,387,513,329,337,567,63,34,326,90,26,210,3,890,513,337,329,513,513,188,11,1397,21,235,890,513,890,22,890,104,11,210,3,889,329,890,329
808;855
809;38,1350,74,653,38,1350,39,151,151,74,38,26,90,3,50,130,653,38
810;1269
811;1234
812;459,91,1038,788,1325,168,1334,255,91
813;115,115,115,30,1461,506,964,311,859,115,102,1339,9,9,16,66,29,964,69,115,859,30,16,506,506,506,115,69,4,1696,102,48,799,1174,1323,636,75,115,538,964,1174
814;109,66,10,165,16,737,309,608,9,312,275,22,109,5
815;20,191,20,20,630,316,236,20,523,316,1649,1605,523,25,316,232,20,630,20,70,316,20,630,20,1169,20,630,20,20,1627,20,85,630,921,20,19,85,20,630,430,452,46,523,523,31,421,144,20,630,316,7,20,246,455,725,20,85,793,89,421,316
816;1265,1247,875,150,109,71,814,277,171,275,608,405,426,1247,855,1543,150,109,237,32,875,1247,32,121,814,9,1019,237,32,814,426,405,1013,405,309,608,814
817;144,798,258,332,943,472,779,15,1338
818;20,2245,1426,2245,191,20,815,1308,1385,938,2053,191,1424,2245,125,2245,191,1692,2245,1046,2245,2245,191,1426,1426,916,2245,451,2053,938,120,451,1488,2245,191,1308,18,1046,1308,1046,2245,2245,2245,451,1308,1692,1308,2245,1424,1046,451,191,2245,191,191,2245,1692
819;180,510,346,71,536,654,2180,189,180,654,291,180,510,346,180,510,346,264,346,381,453,71,510,71,536,654,654,654,2180,189,1221,654,510,180,510,654,522,654,291,29,654,189,485,276,485,500,654,522,180,654,522,156,126,485,180,28,180,276,180,54,180,180,116,510,1354,180,189,654,522,654,1105,327,1793
820;541,144,541,541,78,541
821;311,255,474,1493,1334,1493,1375,459,785,1076,168,459,1334,1493,1493
822;1128,977,483,623,135,1033,659,1632,1128,138,1081,1128,280,1128,464,1682,977,158,483,1223,623,1682,1128,866,1682,1682,135,122,1033,1394,1556,676,485,1033,1261,1954,1223,1128,101,1457,483,51,977,227
823;270,153,125,769,298,270,303,270,153,769,159,125,876,298,289,39,298,289,298,289,298,596,18,289,303,289,18,83,270,596,1956,270,486,18,39,298,289,1685,125,270,1956,1685,596,270,270,125,298,486,289,1956,461,839,298,1685,1685,270,1956,1685,298,769,18,303,93,92,2035,39,83,596,1956,1956,298,289
824;324,741,324,324,168,1159,791,246,2487,324,1074,168,324,168,324,1074,168,168,455,484,214,255,741,324,163,845,571,984,168,223,455,725,168,1159,163,2487,547,324,1024,741,2487
825;847,788,107,918,788,847,1046,847,918,107,107,107,107,918,788,918,788,78,1215,847,788,107,107,788,1075,70,107,847,918,214,918,918,107,847,847,189,918,107,727,1046,847
826;78,1227,541,348,459,488
827;33,1236
828;1198,456,1463,821,240,1124,456,1198
829;649,342,830,1607,46,223,520,20,113,301,649,342,1041,85,223,993,85,520,223,223
830;2251,1521,1407,1041,27,342,649,105,2251,1407,860
831;114,320
832;19,586,1285,1285,25,105,105,25,191,11,159,1285,284,354,136,792,251,43,392,87,64,43,136,249,354,53,136,1285,392,251,251,65,77,191,1210,1285,392,358,51,105,181,105,89
833;145,697,1007,96,145,578,145,97,145,145,884,145,145,145,145,10,470,17,82,6,1473,886,552,4,619,30,415,415,698,125,145,1099,415,415,145,145,470,491,175,109,66,597,207,48,530,30,415,4,203,321,1630,288,884,97,97,145,145,15,97,494,27,695,4,60,229,578,306,578,242,145,695,4,145,145,203,145,249,333,4,814,915,1480,5,552,16,470,470,124,415,415,242,4,695,603,415,43,136,915,470,312,470,203,4,97,145,97,145,590,306,203,578,4,145
834;240,240,530,424,425,398,49,166,55,266,853,425,49,374,30,55,166,398,425,853,1250,1698,853,49,166,55,166
